subject_id,X0__0,X1__0,X2__0,X3__0,X4__0,X0__1,X1__1,X2__1,X3__1,X4__1,X0__2,X1__2,X2__2,X3__2,X4__2,X0__3,X1__3,X2__3,X3__3,X4__3,X0__4,X1__4,X2__4,X3__4,X4__4,X0__5,X1__5,X2__5,X3__5,X4__5,X0__6,X1__6,X2__6,X3__6,X4__6,X0__7,X1__7,X2__7,X3__7,X4__7,X0__8,X1__8,X2__8,X3__8,X4__8,X0__9,X1__9,X2__9,X3__9,X4__9,X0__10,X1__10,X2__10,X3__10,X4__10
730,b,b,a,a,b,a,a,c,a,b,b,c,c,a,b,c,c,b,a,c,a,c,c,a,c,b,b,a,c,a,c,c,c,c,a,a,b,a,c,a,b,a,c,c,c,a,b,a,c,c,a,c,c,c,c
731,c,a,c,a,c,c,b,a,a,a,a,a,a,a,b,b,b,c,a,a,c,c,c,a,a,a,b,a,a,a,a,a,c,a,b,b,c,c,a,a,c,a,a,a,a,a,c,c,a,a,a,b,a,c,c
732,c,a,a,a,c,a,b,c,a,c,a,a,a,a,c,a,b,c,a,c,b,a,a,a,c,b,b,c,a,c,b,a,a,a,c,a,c,c,a,a,b,a,b,a,a,a,b,b,a,c,b,a,b,c,c
733,a,c,a,b,b,b,c,c,a,b,a,b,a,a,b,b,c,c,a,a,a,b,a,a,a,b,b,c,a,a,a,a,c,a,b,a,c,b,a,b,a,c,c,a,c,a,b,a,a,c,b,a,c,c,b
734,b,b,b,c,c,a,a,b,c,c,b,b,c,c,c,a,a,a,c,c,b,c,c,c,a,b,b,c,c,a,b,c,c,c,a,a,a,a,c,a,b,c,a,c,c,a,a,c,c,a,a,b,a,c,b
735,c,a,a,c,a,a,b,c,c,b,b,c,b,c,a,a,b,c,c,c,a,a,b,c,c,a,b,b,c,c,b,c,c,c,a,b,b,c,c,a,a,a,a,c,a,b,c,c,c,c,c,b,c,c,a
736,a,c,b,c,a,b,b,c,c,a,c,c,a,c,a,a,b,a,b,b,b,a,a,c,c,b,c,c,c,a,a,b,a,c,a,a,c,c,c,a,b,b,a,c,a,c,c,a,c,a,a,a,c,c,a
737,b,a,a,b,c,b,b,c,a,c,a,c,a,a,c,b,c,c,a,c,c,b,a,a,a,a,c,c,a,a,b,b,a,a,a,c,a,b,a,a,a,c,b,a,b,b,b,b,a,b,a,c,b,c,a
738,b,c,a,c,c,a,c,c,c,c,a,a,a,c,a,b,c,c,c,b,a,a,c,c,c,a,c,a,c,a,a,b,c,c,a,a,c,c,c,c,b,a,a,c,c,b,c,c,c,c,a,a,c,c,c
739,a,c,a,b,c,b,b,c,c,b,a,c,b,c,c,b,b,b,c,a,c,b,b,c,a,a,c,b,c,a,a,a,c,c,a,b,b,a,c,a,b,a,c,c,c,b,c,a,c,c,a,c,c,c,c
740,b,a,a,c,c,a,b,c,c,c,a,c,a,c,a,b,b,a,c,b,a,a,c,c,c,b,a,c,c,b,c,a,c,c,c,a,b,a,c,c,b,c,c,c,a,c,a,c,c,a,a,c,c,c,a
741,c,a,a,a,a,a,a,c,a,a,b,b,c,c,c,c,c,b,c,a,a,b,c,c,a,b,a,b,c,a,c,c,b,c,a,a,a,b,c,a,a,c,b,a,b,a,c,c,a,c,a,c,a,a,c
742,b,a,a,c,c,c,c,c,c,a,c,b,c,c,b,a,c,c,c,a,b,a,a,c,a,b,c,c,c,a,c,b,c,c,a,a,a,b,c,a,b,b,c,c,b,a,a,b,c,b,b,c,b,c,a
743,a,a,a,c,c,b,c,c,c,b,a,b,a,c,a,b,c,c,b,a,c,b,c,c,b,a,c,a,c,c,b,c,c,c,c,a,b,a,c,b,b,c,c,c,a,a,b,a,c,a,b,b,c,c,b
744,b,c,a,b,c,a,c,c,b,c,a,c,a,c,c,a,b,c,c,b,b,c,a,c,c,c,c,c,c,c,a,a,a,b,a,b,c,a,c,b,b,b,c,c,b,a,c,a,c,a,b,a,b,c,a
745,c,b,b,b,c,a,a,b,c,c,b,b,c,c,b,c,a,a,c,c,a,c,a,c,b,a,c,c,c,c,b,c,b,c,c,a,c,b,b,c,b,c,c,c,c,b,a,a,c,a,c,c,a,c,a
746,b,b,a,b,c,c,a,c,a,c,a,c,a,a,c,b,b,c,a,a,c,c,a,a,a,a,b,a,a,a,a,a,c,c,a,b,c,a,c,a,c,c,c,c,c,a,b,a,c,a,b,b,c,c,b
747,b,a,a,a,c,a,b,c,a,c,b,a,c,c,c,c,b,a,c,c,a,a,c,c,c,a,b,c,c,c,b,a,a,c,c,c,c,c,c,a,a,b,c,c,a,b,c,c,c,a,c,b,a,c,b
748,c,a,c,b,c,a,b,c,b,c,b,c,c,c,a,c,a,a,c,a,a,b,c,c,a,a,b,b,c,b,b,a,c,c,a,b,b,a,c,a,b,b,c,c,a,a,b,c,c,a,b,c,a,c,a
749,b,c,b,b,c,a,c,c,b,c,b,c,c,b,c,a,c,a,b,c,b,c,a,b,c,a,c,c,b,c,b,c,c,b,c,c,c,a,c,c,a,c,c,c,c,b,a,a,c,a,b,b,c,c,c
750,a,a,a,b,c,b,c,c,b,a,b,b,a,b,b,a,b,c,b,b,b,c,a,b,a,a,c,c,b,b,b,a,c,b,c,a,c,c,c,a,b,c,c,c,c,a,c,a,c,c,b,b,a,c,c
751,b,a,a,b,c,a,c,c,b,a,b,b,a,b,a,c,a,c,b,a,a,b,a,b,c,a,a,c,b,c,a,c,c,b,c,a,b,c,b,b,a,c,b,a,a,a,a,c,c,a,a,c,c,c,a
752,b,c,b,c,c,a,c,c,c,c,b,b,a,c,a,c,a,c,c,b,a,a,a,c,a,a,c,a,c,a,a,a,c,c,b,b,c,a,c,c,a,b,c,b,c,a,c,c,c,a,b,b,c,c,a
753,c,a,c,b,a,a,b,c,b,b,b,c,a,b,a,b,c,c,c,c,c,c,c,c,c,a,c,a,b,c,b,a,a,b,a,b,b,c,b,b,c,c,a,b,a,a,b,c,b,a,b,c,c,b,a
754,b,c,b,c,c,a,c,b,a,c,b,a,c,a,b,b,c,a,a,a,a,b,c,b,a,a,b,c,c,a,b,c,c,c,a,c,a,a,c,b,b,c,c,b,c,a,b,a,b,a,a,c,c,b,a
755,b,a,c,a,a,c,c,c,a,a,a,a,a,a,a,b,a,c,a,a,c,c,c,a,a,a,a,c,a,a,b,c,a,a,b,a,c,c,a,c,b,a,c,a,a,c,c,a,c,b,a,b,c,c,a
756,b,a,a,b,b,a,b,c,c,c,b,c,a,c,a,b,b,c,c,c,a,c,c,b,a,b,b,c,b,b,a,b,a,b,b,a,a,c,c,c,b,b,a,c,c,b,a,c,c,b,a,b,a,c,b
757,b,a,a,a,a,a,b,c,a,b,b,b,a,a,b,a,a,c,c,b,a,b,c,c,a,b,a,b,c,a,a,c,a,c,a,b,b,c,c,a,a,b,a,c,b,b,c,c,c,a,c,b,a,c,a
758,b,c,b,c,c,b,c,a,c,c,a,c,c,c,c,c,c,a,c,c,a,b,c,c,a,a,b,c,c,b,b,b,a,c,b,a,a,a,c,a,b,c,c,c,a,c,b,c,c,a,a,c,c,c,a
759,b,a,c,a,a,c,c,c,c,a,a,a,a,c,a,b,b,c,c,a,a,a,c,c,a,b,c,c,c,a,a,b,a,c,b,b,c,a,b,a,a,c,c,b,a,b,a,a,c,c,c,b,c,c,c
760,b,b,b,b,c,c,a,b,b,c,a,a,c,c,c,b,b,a,c,c,a,c,c,c,a,b,b,a,c,a,c,b,c,c,b,a,b,a,c,b,b,c,c,c,a,a,b,a,c,b,a,a,c,c,c
761,a,c,a,a,a,a,b,c,a,a,b,c,c,a,a,a,b,c,a,b,a,b,a,a,a,a,b,c,a,a,b,c,a,a,a,c,a,c,c,b,a,c,c,c,b,b,a,a,c,a,c,c,c,c,a
762,c,b,a,a,a,c,c,c,c,a,a,b,c,a,a,a,c,c,a,a,b,a,a,a,a,a,b,c,c,c,b,a,a,c,c,c,c,c,c,a,a,c,a,c,b,a,c,c,c,c,b,b,c,c,c
763,b,c,a,b,a,b,a,c,a,a,c,c,c,c,c,a,a,a,c,a,b,c,c,c,a,a,b,b,c,a,b,b,c,c,b,c,c,b,c,a,a,c,b,c,b,b,b,c,c,a,c,c,a,c,a
764,c,a,a,b,c,a,c,c,b,a,b,b,b,a,c,c,a,c,a,c,a,c,a,c,c,a,c,c,c,c,b,c,a,c,c,b,c,c,c,c,c,c,a,c,c,a,b,c,c,a,a,a,c,b,c
765,b,c,a,b,c,a,c,c,b,c,b,c,b,c,c,c,a,b,c,c,a,b,c,c,c,b,c,c,c,a,a,b,a,c,a,b,a,a,c,c,c,b,c,c,c,c,a,c,c,c,a,c,a,c,b
766,a,a,a,c,c,b,c,c,c,c,b,c,a,c,c,b,c,c,c,c,a,c,c,c,c,b,c,a,c,c,a,c,c,c,c,b,c,c,b,c,b,c,a,b,c,a,b,c,c,a,b,c,a,c,a
767,b,c,a,c,c,b,c,c,c,c,a,c,c,c,c,b,c,a,c,c,b,b,c,c,a,c,c,a,b,a,c,b,a,c,a,a,b,c,c,b,b,a,b,c,a,c,c,c,c,a,a,a,c,c,a
768,b,a,b,c,c,a,b,c,c,c,b,c,a,c,a,a,b,c,c,a,a,a,c,c,a,c,c,a,c,a,a,b,a,c,a,a,b,c,c,b,b,a,b,c,a,b,b,c,c,a,a,c,a,c,a
769,b,b,a,a,a,c,b,c,b,b,a,c,c,b,a,b,c,a,c,b,c,b,c,c,a,a,a,a,c,a,b,c,c,c,a,a,a,c,c,a,b,c,c,c,a,b,c,c,c,b,b,c,a,c,b
770,b,a,c,b,c,c,c,a,b,a,c,b,a,c,a,a,a,c,c,a,b,c,a,c,b,c,c,a,c,c,a,b,c,c,a,a,a,c,c,c,b,b,b,c,c,a,c,c,c,c,b,b,c,c,a
771,a,c,b,c,c,a,c,c,c,c,b,b,a,c,b,c,a,c,c,c,a,b,a,c,c,b,c,c,b,a,a,b,a,b,b,b,b,c,b,b,c,c,a,b,a,a,c,c,b,b,b,c,b,a,c
772,c,b,a,c,a,a,c,a,c,a,b,b,c,c,a,c,c,a,c,a,a,b,c,c,a,a,c,c,c,a,a,c,a,c,b,b,c,c,c,b,c,c,c,c,c,a,b,c,c,b,a,c,c,c,c
773,b,c,b,b,c,c,b,c,b,a,a,a,c,a,a,a,c,c,a,a,b,b,a,a,a,a,a,c,a,a,b,b,a,c,b,c,a,c,c,c,a,c,c,c,a,b,b,c,c,b,b,b,a,c,a
774,b,b,a,b,c,c,a,a,b,c,a,c,c,b,c,a,b,b,c,a,b,c,b,c,b,b,c,b,b,b,a,c,c,c,c,b,c,c,c,c,b,b,c,c,c,a,b,c,c,b,b,c,a,c,c
775,b,a,c,b,a,c,c,a,b,b,a,c,c,b,c,b,c,a,b,c,a,b,c,b,b,a,c,c,b,a,a,b,a,c,a,b,a,c,c,a,c,c,c,c,b,a,a,a,c,a,b,c,c,c,c
776,b,a,b,b,a,a,b,b,b,a,a,c,c,b,a,a,a,a,b,b,a,a,c,a,a,b,c,c,b,a,a,c,c,b,c,b,b,a,b,b,b,b,a,b,a,a,a,c,b,b,b,c,b,c,b
777,b,b,a,a,b,c,b,c,a,b,b,b,a,a,a,b,a,c,a,b,b,c,c,a,a,c,b,c,a,a,a,b,c,a,a,b,c,c,a,a,b,b,b,a,a,a,b,c,a,b,a,a,a,a,b
778,c,b,c,b,b,a,c,c,b,a,b,a,a,c,a,a,c,c,c,b,b,c,a,c,a,c,a,a,c,c,a,c,c,c,a,a,b,a,c,b,a,a,c,c,b,a,c,a,c,a,c,b,c,c,b
779,c,a,a,a,a,a,c,c,a,b,a,c,c,a,b,b,c,c,a,c,a,c,a,a,c,a,b,c,a,a,a,c,a,a,a,a,b,c,a,b,b,c,a,a,a,c,a,c,a,b,a,a,c,a,a
780,a,c,b,b,a,b,c,b,b,b,c,a,b,b,a,a,c,b,c,b,b,b,b,c,a,a,b,b,c,b,a,b,c,c,a,a,c,a,c,b,b,a,c,c,a,a,b,c,c,c,b,c,c,c,a
781,b,b,c,b,b,b,c,a,b,a,a,a,c,b,a,a,c,a,b,a,b,b,c,c,a,b,b,a,c,a,c,a,c,c,b,a,b,a,c,a,b,a,a,c,a,a,b,c,c,c,a,c,a,c,a
782,b,a,a,b,c,c,b,c,b,c,a,c,c,b,a,b,b,b,b,a,a,c,c,c,a,a,a,a,b,c,b,b,c,b,c,a,a,b,c,c,a,b,c,c,a,b,c,c,c,a,b,a,a,c,a
783,b,b,c,b,c,b,c,c,b,c,a,b,c,c,c,a,b,c,c,c,b,a,a,c,c,c,c,c,b,a,a,b,c,a,b,a,a,c,b,a,b,b,a,b,a,a,a,c,b,a,b,b,a,b,a
784,b,b,a,c,c,a,c,a,c,a,b,a,c,c,a,c,b,a,c,a,a,a,c,a,a,b,c,b,a,b,a,b,b,a,a,b,c,b,a,a,a,b,c,a,a,b,b,c,a,b,c,a,b,c,c
785,c,b,c,b,c,a,c,a,c,a,b,a,c,c,a,c,c,a,c,a,b,c,c,c,c,c,b,c,b,c,a,a,c,b,c,b,c,a,c,a,b,b,c,c,a,b,b,c,c,b,b,a,a,c,c
786,b,c,a,a,a,a,b,c,a,b,b,c,a,a,a,a,b,c,a,a,b,c,c,a,a,c,b,c,a,a,a,a,a,a,c,b,b,c,a,c,a,b,a,a,a,b,c,c,a,a,c,b,a,a,a
787,b,c,c,a,a,a,c,a,a,b,b,b,c,a,a,a,c,a,a,a,a,c,c,a,b,b,c,c,a,c,a,c,a,a,b,b,a,c,a,c,c,b,a,a,c,a,a,c,a,c,b,c,a,a,a
788,b,a,a,c,c,c,c,c,c,a,a,b,a,a,a,b,c,c,a,a,c,c,a,c,c,a,b,c,c,a,b,c,a,c,a,c,b,c,c,b,a,c,c,c,a,b,b,c,b,a,a,b,a,b,a
789,c,a,a,a,a,a,c,a,a,a,b,a,c,a,a,b,c,c,a,a,b,b,c,a,a,a,b,a,a,b,a,a,c,a,b,b,b,a,a,c,c,b,c,a,b,a,c,a,b,a,b,c,c,b,a
790,b,b,a,c,c,c,a,c,c,c,a,c,a,c,b,b,c,c,c,b,b,b,b,c,a,c,b,c,c,a,a,a,a,b,b,b,b,c,b,a,c,c,a,b,a,a,a,c,c,a,a,c,a,c,b
791,b,a,c,b,c,b,c,a,c,c,c,b,c,c,a,a,b,c,c,a,a,b,a,c,a,a,c,c,c,a,b,b,a,b,a,b,b,c,c,b,a,a,c,c,c,b,c,a,c,a,c,a,c,c,a
792,b,b,b,a,a,a,a,c,a,b,b,c,c,a,b,a,a,c,c,c,b,b,a,c,c,c,a,c,c,a,b,c,b,c,a,a,a,b,c,a,b,c,b,c,b,c,c,b,c,c,a,c,c,b,c
793,c,a,a,a,b,a,c,b,c,b,a,c,b,c,c,a,b,b,c,a,a,c,c,c,a,b,a,a,c,a,c,c,a,c,c,a,c,c,c,c,b,b,c,c,a,a,a,c,c,a,b,b,c,c,a
794,c,a,a,b,a,a,c,c,b,a,b,a,c,c,b,c,a,a,c,a,c,b,c,b,a,a,c,a,c,a,b,a,c,c,a,a,b,c,b,a,b,c,a,a,a,a,b,c,a,a,a,c,c,a,a
795,b,b,a,c,c,a,c,c,b,a,b,b,a,c,a,b,c,c,c,a,a,b,a,c,a,b,a,c,c,b,b,c,a,c,b,b,b,c,c,a,a,a,c,c,a,b,c,c,b,a,a,b,a,b,a
796,b,b,a,a,c,a,a,c,a,c,b,c,a,a,a,a,b,c,a,a,a,c,c,a,a,a,b,a,a,a,a,b,c,a,a,a,a,c,c,c,b,c,a,c,a,c,c,a,c,b,a,b,c,c,b
797,c,a,a,c,c,a,c,c,c,a,b,b,c,c,b,c,c,c,c,a,a,c,a,c,b,a,c,c,c,c,b,a,c,c,c,c,c,a,c,c,a,c,c,c,c,b,b,a,c,a,b,b,c,c,a
798,b,b,a,a,a,c,c,a,a,a,a,b,c,a,a,b,c,c,a,a,a,c,b,a,b,b,b,b,b,a,a,c,c,b,a,a,c,c,b,c,b,b,c,b,b,b,c,a,c,c,a,c,c,c,c
799,c,a,c,b,c,b,c,a,b,a,a,b,c,b,b,a,a,a,a,a,a,c,c,a,a,b,b,c,c,b,a,c,b,a,a,b,a,c,a,a,c,b,a,a,c,b,c,a,a,c,c,a,c,a,a
800,a,a,c,a,b,c,a,b,c,a,b,c,b,b,c,c,c,b,c,b,a,a,a,a,a,c,a,b,c,a,b,a,b,c,b,c,c,b,a,a,b,b,a,b,a,b,b,a,c,a,c,a,b,b,a
801,a,a,b,a,b,c,c,b,a,b,b,c,b,c,b,b,c,a,a,b,c,a,b,a,b,b,a,a,a,b,b,a,b,a,b,b,c,b,c,c,c,c,b,a,a,b,c,b,c,a,b,b,a,a,a
802,a,a,b,b,a,c,c,b,a,b,b,b,b,c,b,b,c,b,b,b,c,b,b,a,b,a,a,b,b,b,c,a,b,c,a,a,c,b,a,a,c,c,b,c,a,a,b,b,b,a,c,a,b,a,a
803,a,a,a,c,a,c,c,b,b,a,b,c,b,a,a,c,a,b,c,a,a,a,a,a,a,c,c,b,a,b,c,c,b,c,b,b,b,b,a,b,b,b,b,a,a,c,a,c,c,a,a,a,a,a,c
804,a,a,a,a,a,a,a,b,c,b,c,c,b,b,a,b,c,b,a,a,c,c,b,a,b,a,c,b,c,b,c,c,a,b,a,b,b,b,c,a,c,c,a,a,c,c,a,b,c,c,a,c,a,b,b
805,a,a,a,a,b,c,a,a,c,a,c,c,a,b,a,a,a,b,c,a,c,c,c,c,a,a,c,a,a,a,c,c,b,c,a,a,c,b,b,a,c,a,b,a,a,b,a,b,c,a,c,a,b,c,c
806,a,a,a,b,a,c,a,b,b,b,a,a,b,a,c,c,c,b,a,b,b,c,b,a,c,a,b,b,b,a,c,c,b,c,a,b,b,b,a,a,b,a,b,a,a,c,a,a,c,b,a,c,a,b,c
807,a,a,a,a,b,c,a,b,c,c,a,a,b,a,b,c,a,a,c,c,a,c,b,b,c,c,c,a,c,c,a,c,b,a,a,c,c,b,c,a,a,b,b,a,a,c,c,b,b,a,b,c,b,a,a
808,b,a,b,b,b,c,c,a,c,b,a,a,b,a,b,c,a,a,c,b,a,a,a,a,c,a,c,b,c,b,c,b,a,a,a,a,c,b,c,a,a,a,b,b,a,c,c,a,c,b,b,a,b,a,a
809,a,a,c,a,b,c,a,b,a,b,c,c,a,c,c,b,b,b,a,b,c,c,a,b,b,b,a,b,a,c,c,c,a,c,b,b,b,b,b,b,c,a,a,a,a,a,a,a,a,a,c,a,a,c,a
810,a,a,a,a,b,c,a,a,b,b,a,a,a,c,b,c,a,b,a,a,b,c,b,a,a,c,b,a,c,a,a,a,b,b,a,c,a,a,c,a,a,a,b,a,a,c,c,b,c,a,b,c,b,c,a
811,a,a,b,c,c,c,c,a,b,b,b,a,b,c,c,c,c,b,a,b,a,b,c,b,b,c,c,a,c,b,b,c,a,a,b,c,a,b,c,b,a,b,b,a,c,c,c,b,c,a,b,c,b,c,a
812,a,a,a,a,b,c,c,b,c,a,b,a,b,b,b,c,c,a,a,c,a,c,b,a,b,a,c,b,c,a,c,c,b,a,a,b,c,b,c,a,c,b,b,a,a,a,c,a,c,a,c,b,a,b,a
813,a,a,a,a,b,c,a,b,c,b,a,c,b,a,a,c,a,b,c,a,b,c,a,b,b,b,b,b,b,a,a,c,b,c,a,c,b,b,b,b,a,a,a,c,a,c,c,b,b,b,a,b,b,c,b
814,a,a,a,c,b,c,a,b,a,a,b,c,b,c,a,c,c,b,b,a,a,c,b,a,b,c,c,b,b,a,a,b,a,c,a,c,c,b,b,a,b,c,a,b,a,c,c,a,c,a,b,c,b,b,a
815,b,b,c,a,b,c,a,b,b,b,c,a,b,b,a,b,c,b,c,b,c,c,a,b,a,b,c,b,b,a,c,a,a,c,a,b,c,b,b,a,c,b,b,a,a,c,a,a,b,a,b,a,a,a,b
816,a,a,a,c,c,c,c,b,a,b,b,a,a,c,c,b,b,b,a,c,b,a,b,c,a,c,c,b,b,a,a,b,b,c,a,c,a,b,b,a,a,c,b,c,a,c,c,b,b,a,a,c,a,c,a
817,a,a,a,b,a,c,a,b,a,a,b,a,b,b,b,b,c,a,b,c,c,b,a,a,b,b,c,a,a,a,b,c,a,c,a,b,a,b,b,b,c,c,a,c,b,b,c,a,a,b,b,a,b,b,a
818,a,a,c,a,b,c,a,b,c,a,a,a,b,b,a,c,c,b,c,b,a,b,a,c,b,c,c,b,a,b,a,a,b,b,b,c,a,b,c,b,a,c,a,a,c,c,c,a,c,b,a,c,a,a,b
819,a,a,c,a,b,c,b,b,a,b,b,c,b,a,b,c,c,a,c,b,b,c,b,a,b,a,b,b,a,c,c,c,b,a,b,b,c,b,a,b,c,a,a,b,b,b,c,b,c,b,b,a,b,a,c
820,a,a,a,a,b,c,a,a,a,c,a,c,b,a,b,c,a,b,a,b,b,c,b,c,c,c,b,b,b,b,a,c,b,a,b,c,c,a,a,a,b,c,a,b,a,b,b,b,c,a,c,a,b,a,a
821,a,a,a,c,a,c,b,b,b,a,c,a,a,c,c,a,c,b,a,b,c,c,b,a,a,a,a,b,c,a,c,c,b,a,a,a,b,a,a,a,c,c,a,c,a,b,b,b,b,a,b,c,b,c,a
822,a,a,a,a,b,c,c,a,c,c,b,c,b,a,b,c,c,b,a,b,b,c,b,c,b,b,a,b,b,b,c,a,b,c,c,a,b,a,a,b,c,c,a,c,a,b,b,b,b,b,c,a,b,c,a
823,a,a,b,a,b,c,a,a,c,b,c,c,b,a,b,a,c,a,c,c,c,b,b,c,a,c,a,b,a,a,a,a,b,a,a,c,a,b,c,a,a,c,b,b,a,c,b,b,c,b,b,c,b,a,a
824,b,b,a,a,c,c,a,b,c,b,a,a,b,b,c,c,a,b,b,a,c,a,b,c,a,c,a,a,b,a,a,a,b,b,b,c,a,a,b,c,b,c,b,b,b,c,c,a,c,b,b,b,a,b,c
825,a,a,a,a,b,c,c,a,c,c,c,c,b,b,a,b,c,b,a,a,b,b,b,a,a,c,c,b,a,a,b,c,b,a,b,c,c,a,c,c,a,a,c,c,a,c,c,b,b,b,b,c,b,b,b
826,a,c,c,a,c,c,a,b,c,b,a,c,b,a,c,c,a,b,c,a,c,a,a,a,a,b,c,b,c,a,a,c,b,b,a,c,b,a,a,a,c,a,a,b,a,b,a,a,c,a,a,a,b,b,b
827,a,a,b,a,b,c,c,b,c,b,b,c,b,b,b,b,a,b,c,c,b,a,a,a,c,c,c,b,c,b,a,b,b,c,a,c,a,b,b,a,a,a,b,c,a,c,c,a,b,b,b,b,a,a,b
828,a,a,a,a,b,c,a,b,c,b,a,a,b,a,a,c,a,b,b,b,a,a,a,c,a,a,a,b,a,b,c,c,b,c,a,b,c,b,a,a,b,a,a,c,a,b,c,b,a,a,b,a,a,a,a
829,a,a,c,a,c,c,a,b,a,b,a,a,b,b,a,c,a,b,a,a,b,a,b,a,a,c,c,b,c,a,a,b,a,b,a,c,c,b,c,a,a,b,c,a,a,c,a,a,a,a,b,c,b,b,a
830,c,c,a,a,b,c,c,b,a,a,c,b,b,c,a,b,c,b,a,a,c,b,b,c,a,c,c,b,a,b,c,b,b,c,b,b,c,b,a,b,b,b,b,a,b,c,a,b,a,a,a,c,b,c,a
831,a,a,b,a,b,c,a,b,c,b,c,a,b,b,b,b,c,b,c,c,b,c,a,b,b,c,c,b,a,a,a,c,b,c,b,c,b,a,b,c,a,a,b,b,b,c,a,a,b,b,c,a,b,a,a
832,a,a,b,a,c,c,a,b,b,b,a,c,a,c,a,c,a,a,a,a,b,a,b,b,a,c,a,b,b,a,b,c,b,c,a,c,c,b,a,a,b,c,b,a,a,c,c,a,b,a,c,c,a,c,a
833,a,a,b,b,a,c,a,b,c,a,b,a,a,a,b,c,c,b,b,b,a,b,b,b,a,c,c,b,c,a,a,c,a,b,a,c,c,b,a,a,a,c,b,a,a,c,a,b,b,a,b,a,a,c,a
834,a,a,b,a,b,c,c,a,c,b,b,b,a,b,c,b,a,a,c,a,c,c,b,b,a,b,b,b,a,a,c,c,a,b,b,a,c,b,c,b,c,a,b,a,a,b,a,b,c,a,c,c,b,b,a
835,a,a,a,a,b,b,c,a,c,b,c,a,b,b,c,a,a,b,b,b,c,a,a,a,b,a,c,b,c,b,c,c,b,b,c,b,a,b,c,b,a,a,b,a,c,c,c,b,a,b,a,b,b,c,a
836,a,c,c,a,b,c,a,b,a,b,b,c,b,a,a,c,a,b,a,a,a,a,b,a,a,c,a,b,c,a,b,a,b,a,a,c,a,b,a,a,b,a,a,b,b,b,a,b,c,b,c,a,b,a,b
837,a,a,c,a,b,c,c,b,a,c,a,c,b,c,a,c,c,b,b,b,a,b,a,a,b,c,a,a,c,b,b,a,a,a,b,c,b,a,a,b,b,a,b,c,c,c,a,b,a,b,a,a,b,a,b
838,a,a,b,a,b,c,a,a,a,a,a,a,b,c,a,c,c,a,b,a,b,b,b,a,a,c,a,b,c,a,b,c,a,a,a,c,b,b,c,a,b,c,b,b,a,a,c,a,c,b,c,c,a,a,b
839,a,a,c,a,b,c,c,b,c,b,c,c,b,b,c,a,c,a,c,b,a,c,b,a,a,c,c,b,c,b,a,c,b,a,b,c,c,a,a,a,b,b,b,a,a,a,c,a,c,a,c,b,a,a,b
840,a,c,c,a,b,c,c,b,c,a,b,c,a,b,a,b,b,b,c,a,b,a,b,a,a,c,a,b,c,b,b,a,a,a,b,c,a,b,c,a,a,c,b,a,a,c,c,a,c,a,a,a,b,b,a
841,a,c,a,a,b,c,c,a,c,b,a,c,b,a,a,c,c,b,a,a,b,c,b,c,a,b,b,b,b,a,b,c,b,a,a,b,c,a,c,a,c,c,b,a,a,a,b,b,c,a,c,c,a,b,a
842,a,a,b,b,a,c,a,b,a,a,b,a,b,c,a,c,b,b,b,a,a,a,b,a,a,c,c,b,c,a,a,a,b,b,a,c,c,b,a,a,b,a,b,a,a,a,c,b,a,a,c,c,b,a,a
843,a,a,a,a,b,c,a,a,c,a,a,c,a,b,a,c,c,b,a,a,a,a,b,c,a,c,b,a,b,a,b,a,b,a,b,b,a,b,c,b,c,a,a,b,b,c,b,b,c,b,a,a,b,b,a
844,a,a,a,a,b,c,b,a,a,c,b,a,b,a,b,c,a,a,c,b,a,c,a,b,a,c,c,a,c,a,b,c,a,b,b,b,a,a,c,a,a,a,a,a,a,c,a,b,c,a,c,c,b,a,a
845,b,a,b,a,a,c,c,a,b,a,b,c,b,b,a,c,c,b,a,a,b,b,b,b,a,c,a,b,c,a,b,a,b,c,a,c,a,b,a,b,b,c,b,c,b,a,b,b,a,c,c,a,b,b,b
846,a,a,b,a,b,c,a,b,a,c,b,c,a,c,b,c,c,b,a,b,c,b,a,a,b,a,a,b,a,c,c,c,b,c,b,a,c,c,b,c,c,c,b,b,b,c,c,b,a,a,b,c,b,c,b
847,a,b,c,a,b,c,c,b,c,a,a,c,b,b,a,c,c,b,b,c,b,a,b,a,b,b,c,b,b,a,b,c,b,c,a,b,c,b,a,a,a,c,b,a,a,c,c,b,a,a,c,c,b,c,a
848,a,a,a,a,b,c,b,a,a,c,a,c,a,b,b,c,c,b,c,c,a,c,b,a,b,c,b,b,b,b,a,a,a,a,c,c,a,b,c,b,b,c,b,b,b,c,c,b,c,b,a,c,b,b,a
849,a,c,a,a,b,c,c,b,c,b,a,c,b,a,b,c,b,a,c,a,b,c,a,b,a,c,b,b,c,a,a,a,b,b,b,c,a,c,a,a,b,c,b,c,a,b,b,b,b,a,b,a,b,c,b
850,a,c,c,a,b,c,b,b,c,c,a,c,b,b,a,c,c,a,a,a,b,c,b,b,a,c,a,a,c,a,a,c,b,a,a,c,c,a,c,b,a,c,b,a,a,c,b,b,c,a,a,a,a,b,b
851,a,a,a,a,b,c,c,b,a,a,a,c,c,a,a,c,a,b,a,a,a,b,b,b,a,c,a,b,b,b,b,a,b,c,b,c,a,b,a,a,c,a,b,a,a,a,a,b,a,a,c,c,b,c,a
